"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25"
"14",-0.000285484599859295,-0.0069670328100772,0.00481661099855039,0.0016262612267443,0.00550689942138978,0.00251091926169086,0.00609388477372735,0.00412207121744681,-0.00207543477586086,-0.0032511182580678,-0.00475146617800739,-0.0052841520374058,0.00606206323176735,-0.0102377961366661,0.0127324721300586,-0.00189114256734371,-0.00381352997216738,0.000298436876706979,-0.00308672786292332,-0.0112580301432398,-0.00200765716330817,0.00508922371949344,-0.0118463955696457,0.022623136654257,0.00331322169537459
"15",-0.0158323686256256,-0.0192143437664669,-0.0350970992031958,-0.00959369989506297,-0.00624378409660548,0.00296237734680256,0.0293132160339599,-0.0247795524123933,0.0109539507226908,-0.00873009169492124,0.0233942230365998,0.0432801883660261,-0.0402012121854174,0.00115909446635816,-0.013626936482329,-0.0465381565429335,-5.37701004203985e-05,0.0764389310681041,0.0534043086836672,-0.0131307737029065,0.140666842756785,0.0173816811842089,0.115414213427111,-0.0123937189765857,0.103983791894361
"16",0.00419887340822558,-0.0240954636458524,0.0218714580569564,0.00144889235399889,0.00226452282730548,0.00575795348427582,-0.00995582831024622,-0.00737074820519036,0.0016404452267872,-0.00245749012299127,0.00581960909691533,-0.00468043482067838,0.00283946046337306,-0.00210532767219421,-0.0144343989683674,-0.000681416477047845,-0.00840223305982101,0.00205427345628802,0.0277938026920786,-0.0242244559654249,0.00361630324920482,0.00571080645233208,0.00942005001324548,0.00787878777784771,-0.0094865078792893
"17",-0.011254170347819,-0.0381203967315173,0.0149314170717417,0.00826975805680033,0.0176753101317321,0.00790777878606388,-0.0149416499196567,-0.0183721338467938,-0.0187361361651207,0.00139522772375429,0.00495056618000333,0.0114894640737288,0.00917911336872168,-0.0253877262368302,-0.0264721449524472,0.0238058954484712,-0.0273857091614717,0.00113504370936902,-0.00566930105958974,-0.0336960859258183,-0.0256784329212785,0.0421173297851704,-0.0315152864907807,0.0142791651840494,-0.0491696010014874
"18",0.0185468296455609,0.0189544928467931,0.0576592428865617,0.0130915049201893,-0.0118856688038126,-0.0112634870309459,-0.00473762319072829,0.00738794470534946,-0.0217205471794792,0.0279190384821169,-0.0281336872930308,-0.0351696080109276,0.0219399492356174,0.0142498550358928,-0.00271742614811237,0.0438442155766565,-0.0119852327621456,-0.144544929503156,-0.0480700334521691,0.0123081276529776,-0.130676447395393,-0.0100420698568004,-0.14760375668501,0.0313590031184133,-0.011918269336125
"19",-0.0276394704340956,-0.0183727477578119,-0.00593417314231531,0.00361159308398234,0.0146815553602878,0.015679063364215,0.0110579666966126,0.00200868749608562,0.0120326697486493,-0.00904100597658744,-0.00027334297909395,-0.00121702847204906,0.0175044364445467,0.0080887709393783,-0.00178076800062934,-0.010657847729593,-0.0073871197220303,0.00587166509871445,0.0296141025406924,-0.00229062309312473,-0.00707204203373259,-0.0022660919722345,-0.00040914649645753,-0.0119041562051215,0.0132412033403684
"20",0.0156721625631803,-0.000723671342169125,-0.00434446599152698,-0.0356626758386863,0.0109417701061293,-0.00660563053829567,-0.00974589219252008,-0.0395614781425743,-0.000199827876454175,-0.0141676060042258,0.0228957255380641,0.0151297241122706,-0.00713192875449135,-0.00867967539975019,-0.0256613945371615,-0.017561211713789,-0.0354675729392808,0.0298767244368009,-0.028184160268261,-0.00628220471333515,0.0404507540381177,0.0393344415441501,0.018358707937998,-0.0545153803960844,-0.0609700789308296
"21",-0.0165227576846824,-0.0174146700349671,-0.00201707875330466,-0.0452941108712826,0.0284979486006243,0.044394544940204,0.0400031389045657,-0.00960347827556822,0.00670479251111155,-0.0296649132493962,0.046164946989412,0.0158799921123263,0.00270424816262673,-0.00159415110676186,-0.000647653166877349,-0.0508800391725725,-0.0441522304631936,0.0660643781964011,0.0479832376747732,0.0604438469460123,0.0487027678459525,0.0259533383623873,-0.0355229216047062,-0.09056519294938,0.0557359074546436
"22",0.0105641676836782,0.0243468963031008,0.0291689067339853,0.0167873249463097,0.0062805458706503,-0.00618296373182978,-0.0299164303181402,0.00737686952852326,-0.0102581541949101,-0.00297523197164901,-0.0175007725801765,-0.0390189495327689,0.0266167710520818,0.0051071279934909,0.00295515638065626,0.0427979714279002,-0.00632029317793147,-0.0602569842282317,-0.045050983595564,0.0364267883867286,-0.0962130359515076,-0.000292980236052821,-0.0976126604804174,-0.022784250205486,-0.102275280571002
"23",-0.0125424529761114,-0.0333982865473527,0.019679996460191,-0.0161471954106045,0.0341755008631539,0.00747390162975965,-0.00547658198367102,-0.0133782879987497,0.0144886564239245,-0.00300744686070586,0.0128729499693013,-0.0244641753662187,0.0125140161655101,-0.00738387519157368,-0.00363464584338333,0.00498108433245669,-0.0301266202778295,-0.0471272701296848,0.00493652057330853,-0.0572933404417616,0.00878250212203719,0.08516651068178,-0.0130611050901808,0.0371673973954555,-0.0801018021312601
"24",-0.036939233082155,0.0096715254164446,-0.0095053307261448,0.0465527942560413,-0.0156715620343598,0.0924765970532938,0.0496934028406292,0.0543501690493592,0.00614473977886762,0.0278025577245991,0.0401094405882443,0.0035272527140868,0.0168125079126313,0.0656276021011413,0.0459196483274664,-0.0599238208947681,0.0155178461562386,0.00278446815932572,0.178592656792986,0.155267804976023,-0.0363291312856868,-0.190203783777201,-0.137616181145273,-0.0508800355376881,0.255457070085326
"25",-0.00964462759708593,-0.0154987057869726,-0.00600665904320511,-0.0117003473042082,0.00188495355377939,-0.000307506902245523,0.00970929112309137,-0.0056564120716051,0.00265190341110447,0.00556274164329866,-0.00335401967859179,0.00909496943608156,0.00495321925917155,-0.00534712679734321,0.00708490962053236,-0.0130448438385564,0.0121851446729549,-0.00202064887119727,-0.000961858392791145,-0.00402156404050839,-0.00738567008239149,0.00316707981377962,-0.016125435807624,0.00390663671388186,0.010434574221859
"26",-0.0353914928041135,-0.062864423751464,0.0551062601679219,0.0148776758187241,0.0352573963436598,0.001929645296962,-0.00771381255011627,-0.0289458433161753,0.0105319402222638,-0.00109790636223475,0.0201633408069861,0.00598317296080769,0.0528986137050298,-0.00872971602151516,-0.019552720578654,-0.0040871600324188,-0.0306700047298168,-0.0548594102933327,0.0183868051683342,-0.0492566156620976,-0.149644186921445,0.0663138510449502,-0.0976302422630322,-0.0184854930806147,-0.0976600297715206
"27",0.022361914462494,-0.000244923214537731,-0.0123074636114568,-0.0396829434002374,-0.00431231303614142,-0.00285840086950619,-0.0162737920220703,0.0114362617650283,0.00988120886841626,-7.45037365976849e-05,-0.00463755355481235,-0.0181205240036408,-0.0218405310869681,-0.0122545200390059,-0.00944436324874185,0.00754327660486665,-0.00463201550840932,0.00146714488886727,-0.0199951154066404,-0.00271342389831832,0.00374911293641839,-0.0100743872211552,0.0100237808151366,0.0222924030056041,-0.0175815011761451
"28",0.0102218178343354,-0.00252705493824796,0.0220753915256383,0.00355187069642498,0.00400732709400104,-0.016214152056167,-0.00417205797030315,-0.00642168401737358,0.00808832701594264,0.00492868103453628,0.00380009493785376,0.00068969778228714,0.00433582481331356,-0.00270536432496328,-0.00146839087200838,0.00195764637392982,0.0159660899560847,-0.0100264888284019,-0.00168407758937218,-0.0160011717813649,-0.0379170302901961,0.0159293528881662,-0.00561548334090876,-0.0138660409657964,-0.0309490304184483
"29",0.00525853423659458,0.0184436273906156,-0.00313585029181656,0.00228249303232117,-0.00456186415520417,-0.0116524742476833,0.00289499101080575,0.0109527546727359,0.00875283124566198,0.00660500677245931,0.00444881974671749,0.00927099733950306,0.000235797842602369,0.011063990268373,0.00797099436468978,-0.000267651761467103,0.0287588754293014,-0.00297875253379791,-0.0236239357250213,0.0213747942266459,-0.0187536121314996,-0.0322382007880674,-0.00238437907682313,-0.0359499146972925,-0.00772047071772452
"30",-0.0105107929069926,-0.0115716683580331,0.000354375429421786,-4.70792139020566e-05,0.0109327941416363,0.00683879467382659,-0.00475474000722094,-0.0100210320771113,0.000490278177360431,-0.0102322512222526,-0.00285232089155992,-0.00719198868129936,0.00143273452434754,-0.00458527942409909,-0.00857130763159675,-0.00637644609458263,-0.0227903245245128,0.00594755911539113,0.020623298262142,-0.0106496594626178,0.0158930021582838,0.0205894233911972,-0.00012398561732718,0.0121930885640854,-0.0104960660909965
"31",-0.0365035125459299,8.8823386435247e-05,-0.00410876800567076,0.0451884526262906,-0.043780574683373,0.0465290961284006,0.0226585704326948,0.0282036014838986,-0.00844912983616343,0.0363721193995376,-0.00753926671268909,0.0132838939790426,0.0120941589537337,0.0369980084140696,0.011497711849809,-0.0404122979166204,0.00645579093694495,-0.0387410477162382,0.123781493021498,0.0402043436991046,-0.0597211547549295,-0.161252896384365,-0.091875887816569,-0.0223683282816358,0.208657649966303
"32",0.0250077171861835,0.00226201990620588,-0.0060091031333093,0.00341087652033931,-0.0243027864113268,-0.0296660485486237,-0.0308247464560871,-0.0024190460276118,0.00390304120987123,0.0239968188740662,-0.0407615854313715,-0.0141564341939749,-0.00245693973704861,-0.005600444776964,-0.0143863519178403,0.0368508383430645,0.0106251327370422,-0.016760696594602,-0.0190455256365853,-0.0469654209952835,-0.0319853901882018,-0.0128278715016439,0.0499779669234707,0.000474200333704621,-0.019698340814951
"33",0.00412658719703841,0.00816037953373959,0.0183216864246298,0.0316892999659012,-0.0287028597905961,0.00730067900091412,0.0330118081029288,0.0341652871841807,-0.0367611971065129,0.0345270824046468,-0.0417465797480755,-0.0207901359728434,-0.00300834060302422,-0.0109698130328376,0.0516950606944874,0.0300184185616876,0.000392087058979159,-0.0140944218828035,-0.000576887856078758,-0.00545339616071772,-0.0209848513475709,-0.0245678510899947,-0.0306694281830055,0.0746513471310945,0.195920435177012
"34",0.00618592914233242,0.0165365839171054,-0.00957919895695799,0.00339063457218302,-0.0170717151549691,0.00122459087919412,0.00173456616019506,0.0172417074019699,0.00231624736007603,0.00204704881339983,-0.00545340411262656,-0.00478752050768924,-0.00439853271597811,0.0146613226841982,0.0060879683898117,-0.00655638365114555,0.0368579454973203,-0.00514810174831904,0.0142822811414277,0.00189512967088144,-0.0232906728783489,-0.0383474053880748,0.0136877700026649,-0.0425198771561282,0.0303461420130828
"35",0.0155661180910884,0.0119123450947605,-0.00321043967579508,-0.0151428638707506,-0.00382700884896193,-0.0082445744093427,-0.000979165248728152,0.00861558646769888,0.010489003433437,0.00652548685135284,0.00347520282889738,0.00548711507311526,-0.00132814579961633,-0.00442377791409343,0.0108201332522917,0.00140726018638097,0.0289542689228386,-0.00458834433414915,-0.00697041073076919,0.00385493899339759,-0.000537790019386783,-0.0236274611377556,0.0250981218513203,-0.0375393515471396,-0.0157330476131334
"36",0.0179641340824763,0.00684407872412618,0.000771659612842893,-0.00600051872341722,-0.0124784136283359,-0.00656987308815449,-0.00179471106968992,0.00637296657254963,-0.002653916302665,0.00487442682702001,-0.00681397737903764,-0.00129779337332396,-0.00957645176845522,-0.00565277335508342,0.00918902844654051,0.00900366824123163,0.0195392133193606,-0.00535808106141418,-0.0175775952346307,0.00151479024183693,-0.00282731492199155,-0.0068762339732127,-0.00308984918653367,0.00276101643154704,0.0026592360181768
"37",-0.0034988570793132,-0.00352470138862809,-0.00889780077258435,-0.00570838073283879,-0.00424753654399224,0.0152653076433516,-0.0118429787824354,0.00372956081409138,-0.00379859168335908,-0.00650425217631867,-0.00762435732845522,-0.000183606071818089,-0.0102871000741466,-0.000847013010252185,0.0129140781953001,-0.00391158548667639,-0.00572640146858528,0.0166910728663752,-0.0110086335218455,0.0234715379593897,0.0171811217680272,-0.0141923878831222,0.0296506683433911,0.0187304990713219,0.00518090640335864
"38",-0.00374409188143156,-0.000135611223544835,-0.015433977039738,-0.00651465328392975,-0.00927412146078706,0.00131964677196668,-0.00690292736747695,0.00688394188457923,0.00147512002458157,-0.0156978075128494,5.85673146564715e-05,0.0210059557410887,-0.0221480862157845,-0.0106407461609868,0.00373866069859122,-0.00124628433842175,-0.00771124708763696,0.065590038347297,-0.0109042991689194,-0.00084137858206704,0.0687219223787965,0.0136869769596763,0.052754303076395,-0.0034563556050756,0.0285555868427085
"39",-0.0223568694787313,-0.0887989140669029,-0.00115849619239227,-0.0299735998705631,-0.0080754349939729,0.0594514514242247,0.0024514057302397,-0.029888760934459,0.0102313946505865,-0.0516719944532827,0.00845714054973076,0.0154739927834412,-0.0244945932192764,0.00620772996876409,0.00278795669343334,-0.0421828239135624,-0.0136655415559089,0.0763453070003814,0.127290348461387,0.00590738164387028,0.150773688547993,0.00657554678099971,0.0442776838402342,0.0794947160318471,0.0331486488981955
"40",0.0104277845392606,0.00564078222254039,0.0208745678781514,0.00847637954395523,-0.00285144291236759,0.00653476403551148,-0.0186953333559205,0.00721497268805433,0.000123723305376403,-0.00482508996900009,-0.000987639484662855,-0.020246146921394,0.0156978429550534,0.0095215941103918,-0.0146457007138649,0.0125369685389713,-0.00334882624580129,-0.0244472604011099,0.000170929479517823,0.0047313810744084,-0.0480852593856174,-0.0031590362241792,-0.0345531172901481,-0.0076191786093306,-0.0385712955537464
"41",0.00504335989530136,0.0106151626720158,0.020803478396633,0.0078074064278624,0.00690955381675874,0.00139711360798891,-0.0013316157365406,0.00254857152351265,-0.00548896839771186,0.0223811943420157,-0.00881285347020606,-0.0156535170818172,0.0242657678380357,0.0172529646690605,0.00324570363826644,-0.0034831256100094,-0.00300475954661396,-0.0718028892128324,-0.0198172716291599,0.0126224371739266,-0.087218328384852,-0.025042212035352,-0.0917070577105535,-0.00277500656750027,-0.00118897905819183
"42",-0.0164178509373729,-0.00983563965401686,-0.00848588858078009,0.00133915646942356,0.00942243167274203,0.0168566997998029,0.00339891114177679,-0.00809256598775945,0.015734141639386,0.00171652013555698,0.00595031743687229,0.00833163272760761,0.00764658248055518,0.00977275620225991,-0.0113000622824247,-0.00724287216387077,-0.00246320237390669,0.00994168076034578,0.0288971966518066,0.0159289134153945,-0.00544361657491453,-0.00131312403090307,0.0137710146253395,-0.0238888961456025,-0.0101678115460532
"43",-0.0156664425860968,0.0254160152042809,0.000524341915188607,0.023902373519963,0.019143583052785,-0.00858670989910166,0.0130312348507501,-0.00118694027807244,-0.0220817480484682,0.00573025038501644,-0.0243501651824486,-0.0110464456670354,0.001960783224816,-0.0147346097480221,0.00856181503285013,0.0230764225345738,-0.0172533323929068,-0.0205843846885075,-0.057467505250601,0.0406531641153126,0.00946757908097422,0.0673252226346682,-0.0597973710820751,0.0514341385467191,0.0466527307146321
"44",-0.000453479067013529,-0.0022009501029761,-0.00525302586120411,-0.00809066559464522,0.0123983434370678,-0.0108016800204769,-0.00542172802513841,-0.0138654678587791,-0.0127375364462913,-0.00194633963577804,0.00572769120862688,0.00946778909783018,0.0076327775858316,-0.00893335870845152,0.00129510185469959,-0.000554848850748313,-0.0263350530158153,0.00956724613607991,-0.0130800702664433,-0.00203411293721424,0.0127886795565497,0.0171138414904015,0.00301988422692484,0.00335051103828821,-0.0230370071711444
"45",-0.0130403901383525,0.00487764180655516,-0.0307928028757082,-0.0194459509634419,0.0310706924091293,-0.0276149551396724,-0.00360157377648563,-0.00322986884594594,0.0065869653992131,0.0387571230589865,-0.00476931126756911,0.0111616162189377,0.0398820794307642,-0.00521550526644829,0.015990651322214,0.011940387979311,0.0164133696185874,-0.0231712308247352,0.024293599250113,-0.0164741093946749,-0.0406150631332563,-0.0859352579465303,0.0294751204387179,-0.0337768372672857,-0.0700132947162113
"46",0.0184033483333165,0.0155303476846276,0.00176621882955144,-0.00512833028771413,-0.0127493315610654,-0.0154513855123532,-0.0128161535691183,-0.000948625897593747,-0.00477127083136853,-0.00274877520126251,0.0215552787945006,0.012464492743467,-0.0187110349660986,-0.00666024771770486,-0.00487015961236356,0.00615984372661257,0.0127840516133114,0.0127271214353197,-0.0402343840965131,0.026614651417301,-0.0184893860624358,0.00292589458644664,0.0383992474070165,-0.00385003846560792,-0.0169444648021891
"47",-0.00420256534058194,-0.0201335717763749,0.0125796907020178,-0.00806706979429674,0.00916134810896546,0.0134118140546163,-0.000558673196993766,-0.0166662796909819,0.00258486760761093,-0.00727804481744818,0.0120784251170701,0.00968378480472225,0.012041702419808,-0.00701405809569028,-0.0242016964385411,-0.00306043643465115,-0.02283319475641,0.00424791917197084,0.0152700337152112,-0.0136593183718724,-0.0205684466945649,0.032090352109854,-0.0314659902628595,-0.039018943157933,-0.0387188997372965
"48",-0.0035509628427115,-0.0149150794382958,0.0118850653725837,0.00324662355712447,0.00114975800410632,0.00706388477926717,-0.0072149907875524,-0.00137082338291632,-0.000376073284657469,0.00269426657388143,0.00590396540354561,0.012439186017037,-0.00814813816786477,9.87291910894336e-05,0.000272632093134553,-0.00710451289142974,-0.00126133237894709,-0.0125444039558476,0.00753774617809206,-0.00764853422113731,-0.0202282533758584,0.00486529812016051,-0.0159346552512214,-0.0091279442029494,-0.02938542248665
"49",0.000956517357795254,-0.0582255124430863,0.0238489320758185,-0.00281482587373911,0.0160366405516439,0.0112697648582654,0.00401427402711562,-0.0169883568671406,0.00889810484716557,0.00797917626455755,0.0200101620912257,-0.00171733562522819,0.0200691395844055,0.00860283492189812,-0.00391145140452923,-0.0278505897091328,-0.00500945320918757,0.00522715479088645,0.0498776127197372,-0.0209589413905373,-0.00979460469057378,0.00780479404483681,-0.0145973582822302,0.0232994904591108,0.016347642626298
"50",0.0045720326996437,0.00677434014251013,0.00366828708705389,0.00771933083649726,-0.00149443948706565,-0.00264837479683295,0.0113803634380807,0.0130476652179543,0.010653760528546,-0.00135315745783757,-0.0106242999181193,-0.00378944913552756,-0.00686812848930755,0.0128237643421219,0.0133252134076128,-0.015097849093383,0.0127754387517594,-0.00333536814052504,-0.0114424126051591,-0.000577496813633545,-0.0229273980462267,-0.0172506739217511,-0.00517676653459024,-0.0632632833519384,-0.0321243834130501
"51",0.0228562788492995,0.0180626555056774,0.00372183778740564,-0.00953405284685311,0.00351664819313682,-0.0244392926801141,-0.00107479510922073,-0.0198036050412193,0.00802824986066849,-0.00774380593003086,0.00560410300879741,-0.00144224120433022,-0.0430310197617523,0.0010629505715156,0.0199377052457888,0.0114768685681163,0.0265129416991187,0.000679010985954179,-0.0232106630078436,0.0090362491676068,0.0269139880780443,-0.00297223350017163,0.0134232978631589,-0.000774181881829563,0.00297202623247606
"52",-0.0163795627085685,0.00681332694975533,-0.00910356964054886,0.00883565471500179,2.49010591785667e-05,0.0100237129379967,-0.00116078782271278,-0.00511856435177097,0.00289467760531055,0.00144245323866579,0.00434939214651975,-0.00564299678008099,0.00410221944720467,0.0145415574605452,-0.00984599201959733,-0.00831306287360053,0.0071559399506656,-0.00744760671139988,0.0288663629476407,0.0306820188078929,-0.0155958314454124,-0.0217019028492257,0.00960705084023585,-0.0350498967815404,0.0240737873961769
"53",-0.0171392226741442,-0.0131910840415422,-0.0043088383792841,0.000540076428667602,0.00300890666332254,0.0118624777660263,0.00184354100335688,-0.00906330915476746,0.00459052190706598,-0.00409135458365304,0.00107530515960462,0.00312659953761584,0.0114399353878628,0.0117759047649521,-0.00785694488371715,-0.0134437381023027,-0.00974168552649579,-0.000199029621526954,0.0287382324503338,0.0151857422395081,-0.00645707539812447,0.00310211901495596,-0.00456634934060737,-0.00911996905916094,0.0129048055137099
"54",0.0124766269310191,0.00466362464132919,0.0147835843967985,0.000171475481086126,0.00281384486880001,-0.0140251280383338,-0.00601705279552867,0.00361341851700138,0.012098770667104,0.00503221584086279,0.00727436719985787,-0.00674570148004815,0.00132031830210157,-0.00720458076210841,-0.000681752481292343,0.00553636476579837,0.0284738464733925,-0.0044658813891829,0.00556798061294,-0.0173936344018727,-0.0572916965857707,-0.00590418056756388,0.0122749108938287,-0.0412860327248892,-0.04825499004876
"55",0.0256867492270132,0.00825296182699821,0.00516143136070851,-0.0144707652225952,-0.00672404407989771,-0.0157524614516956,-0.00300173636451409,-0.000600836643617631,0.00151396669771755,0.0141443765162461,0.000145638657161694,-0.000961958750573448,-0.000493615820268551,-0.00715150911741392,0.0113104836212251,0.00826263391606344,0.0080201525844796,-0.00614641580254562,-0.021927564346065,-0.0176246342590732,0.00180338857936524,0.0131734534870645,0.00915191299473749,-0.000496095137463129,-0.0125562874617807
"56",0.0139568767688648,0.0116751146548732,0.00342222827157287,-0.00349692389587757,-0.0190287668321431,-0.00815647775112258,0.00135763877139393,0.0118357469299493,0.00439344184339394,0.00954122211794188,-0.00439454416513122,-0.00516655371781811,-0.00107820924263504,5.14472430951246e-05,0.0081270334396861,0.00557455990179861,0.0173471312814208,-0.0120456625954797,-0.0161457488331577,0.00572636483000557,-0.00901949967169485,-0.0213275949954103,-0.00214727178923392,-0.0123855115572352,0.014975791687767
"57",-0.00672169674533286,-0.00680039749988956,-0.00422334379790582,0.00147004682510448,0.00837036662862493,0.00532086146853449,0.0020358359772478,-0.00782365658199859,-0.000586618419246853,0.00414716220748765,-0.00318119071152413,0.0058067861848778,0.00888421171958075,-0.0029957043720442,0.00227274816066388,-0.0015640418180036,-0.0173874113452116,0.00712258243577047,-0.00799941417355935,0.000371270582777212,0.00233501267064416,0.0074630233293511,-0.000720102604052127,0.00840587596996763,0.0183339201141567
